Employee ID,Skill Set,Experience Level,Availability (%),Job Role,Salary (USD),Performance Score,Assigned Product ID,Development Timeline (Months),Task Completion Time (Days),Tool and Software Usage,Team Communication Metrics
EMP1510,Market Analysis,Junior,65,Developer,87351,4.2,PDD0287,3,4.5949096066661,Jira,4.3
EMP1511,Data Analysis,Junior,85,Analyst,126727,3.3,PDD0058,4,6.004528615632582,GitHub,3.1
EMP1512,Market Analysis,Senior,58,Project Manager,114464,4.0,PDD0405,8,12.01723233249208,Slack,3.9
EMP1513,Product Design,Mid,88,Designer,96457,3.9,PDD0130,1,1.3488735005261931,GitHub,3.8
EMP1514,Market Analysis,Junior,67,Developer,146843,2.1,PDD0263,7,10.477431833881283,GitHub,2.1
EMP1515,Market Analysis,Mid,98,Analyst,52010,2.0,PDD0347,4,6.062320094152369,Slack,2.0
EMP1516,Project Management,Mid,80,Analyst,69515,4.2,PDD0150,11,16.560781526243645,GitHub,4.0
EMP1517,Project Management,Senior,87,Developer,70704,1.7,PDD0004,3,4.389235206507911,Jira,1.6
EMP1518,Data Analysis,Junior,91,Designer,141588,3.3,PDD0987,8,11.861593216753128,Jira,3.3
EMP1519,Product Design,Junior,86,Project Manager,127875,4.8,PDD0499,5,7.568493992219306,Jira,4.7
EMP1520,Product Design,Senior,96,Developer,123316,3.1,PDD0301,6,9.103579958979779,GitHub,3.1
EMP1521,Data Analysis,Senior,83,Developer,58923,4.2,PDD0992,2,3.073446475197915,GitHub,4.4
EMP1522,Software Development,Junior,96,Analyst,130121,2.0,PDD0597,1,1.7008992688280693,Jira,2.0
EMP1523,Market Analysis,Senior,90,Project Manager,109351,1.2,PDD0099,7,10.635815847614923,GitHub,1.0
EMP1524,Project Management,Junior,55,Designer,141859,2.4,PDD0713,8,11.925895816383013,Jira,2.5
EMP1525,Data Analysis,Mid,85,Designer,72951,3.3,PDD0092,3,4.633914848484192,Jira,3.4
EMP1526,Data Analysis,Mid,63,Project Manager,68473,3.6,PDD0502,6,8.920637837487899,GitHub,3.7
EMP1527,Project Management,Senior,90,Developer,88308,3.1,PDD0650,1,1.53714315856653,Slack,3.0
EMP1528,Project Management,Mid,73,Project Manager,91939,2.7,PDD0370,4,5.872885263904762,Slack,2.8
EMP1529,Software Development,Junior,82,Developer,96486,4.9,PDD0727,2,3.1059363955213475,Jira,5.0
EMP1530,Product Design,Mid,91,Analyst,111762,3.8,PDD0664,1,1.4539991799058218,Jira,3.9
EMP1531,Project Management,Mid,99,Project Manager,54420,4.8,PDD0313,3,4.732571939611241,GitHub,4.8
EMP1532,Data Analysis,Mid,68,Project Manager,138398,1.7,PDD0496,11,16.535059057140288,GitHub,1.8
EMP1533,Market Analysis,Junior,78,Analyst,103869,5.0,PDD0644,2,2.9990252908068387,GitHub,5.0
EMP1534,Software Development,Senior,55,Developer,140228,3.8,PDD0337,5,7.414665427921289,Jira,3.8
EMP1535,Market Analysis,Junior,52,Developer,116116,4.9,PDD0176,9,13.547575590844033,Jira,4.9
EMP1536,Market Analysis,Senior,67,Project Manager,76873,3.4,PDD0216,8,12.037101299428599,GitHub,3.4
EMP1537,Product Design,Mid,70,Project Manager,108854,1.6,PDD0058,2,2.9400742668329047,Slack,1.8
EMP1538,Market Analysis,Mid,78,Designer,99337,2.4,PDD0385,7,10.662769085933055,Slack,2.3
EMP1539,Data Analysis,Mid,91,Developer,51766,1.2,PDD0357,11,16.43408045364855,Slack,1.2
EMP1540,Data Analysis,Junior,85,Analyst,102727,1.6,PDD0194,3,4.3557757760255935,Jira,1.6
EMP1541,Project Management,Mid,80,Developer,74406,5.0,PDD0808,6,8.987509891722087,GitHub,5.0
EMP1542,Product Design,Junior,57,Designer,95486,4.7,PDD0560,9,13.501556823429832,Slack,4.6
EMP1543,Project Management,Junior,81,Designer,133728,4.6,PDD0181,3,4.474786365962386,GitHub,4.5
EMP1544,Market Analysis,Senior,65,Project Manager,67800,1.0,PDD0262,10,15.066470856267143,Slack,1.0
EMP1545,Data Analysis,Senior,71,Designer,112275,2.8,PDD0910,10,15.016557139461922,GitHub,2.8
EMP1546,Project Management,Senior,51,Designer,104557,4.1,PDD0759,2,3.142544211834169,Slack,4.0
EMP1547,Data Analysis,Senior,64,Designer,121518,1.9,PDD0062,2,3.11883774152969,Jira,1.9
EMP1548,Project Management,Junior,89,Analyst,53644,2.7,PDD0036,5,7.574274844685619,Jira,2.6
EMP1549,Software Development,Junior,66,Project Manager,144137,1.8,PDD0789,6,9.077272578650065,Jira,1.8
EMP1550,Product Design,Senior,62,Designer,116970,3.8,PDD0665,4,5.845510243198979,Slack,3.9
EMP1551,Project Management,Senior,84,Analyst,91276,3.8,PDD0566,6,9.080495314514959,Jira,3.8
EMP1552,Market Analysis,Senior,74,Project Manager,106311,2.1,PDD0456,4,6.074766716026303,GitHub,2.2
EMP1553,Data Analysis,Senior,59,Project Manager,79048,2.9,PDD0628,5,7.6592458745866105,Jira,2.8
EMP1554,Data Analysis,Senior,94,Analyst,109688,2.8,PDD0539,7,10.44146499507216,Jira,2.6
EMP1555,Product Design,Senior,60,Designer,65561,4.1,PDD0078,6,8.928553677774676,Jira,4.2
EMP1556,Product Design,Senior,82,Designer,96679,3.7,PDD0644,2,2.9623310450780393,GitHub,3.9
EMP1557,Software Development,Mid,63,Project Manager,81187,1.3,PDD0110,9,13.501490162702941,Jira,1.4
EMP1558,Project Management,Senior,83,Analyst,114079,1.6,PDD0776,10,14.898843740715536,GitHub,1.5
EMP1559,Software Development,Senior,71,Project Manager,142776,4.4,PDD0987,5,7.365524690131525,Slack,4.3
EMP1560,Project Management,Junior,93,Analyst,146805,4.9,PDD0467,9,13.441324794456044,Slack,4.7
EMP1561,Project Management,Senior,53,Designer,66315,3.5,PDD0990,5,7.357978541571645,GitHub,3.4
EMP1562,Product Design,Senior,93,Project Manager,111429,2.5,PDD0988,3,4.324687296528961,Jira,2.5
EMP1563,Product Design,Senior,75,Analyst,119355,1.9,PDD0219,7,10.432426515900072,Slack,1.9
EMP1564,Project Management,Junior,50,Developer,84992,4.0,PDD0957,8,12.008188870791646,GitHub,4.0
EMP1565,Product Design,Junior,59,Developer,51769,3.6,PDD0638,5,7.476351417593326,GitHub,3.7
EMP1566,Project Management,Mid,85,Analyst,52961,4.6,PDD0805,9,13.575502398147014,Slack,4.7
EMP1567,Product Design,Junior,51,Analyst,147634,4.6,PDD0940,3,4.346637185979036,Slack,4.6
EMP1568,Market Analysis,Junior,78,Analyst,110125,2.2,PDD0643,8,12.091399324500788,GitHub,2.3
EMP1569,Project Management,Mid,74,Developer,54580,4.2,PDD0689,11,16.475147991627328,GitHub,4.2
EMP1570,Data Analysis,Junior,72,Analyst,111188,2.0,PDD0796,2,3.157449221967986,Jira,2.1
EMP1571,Market Analysis,Mid,79,Designer,58842,4.1,PDD0467,10,15.014806102812237,Jira,4.2
EMP1572,Software Development,Mid,74,Developer,142163,1.7,PDD0614,1,1.4943111825001216,Slack,1.7
EMP1573,Product Design,Junior,62,Analyst,130228,2.4,PDD0475,7,10.47728499250445,Slack,2.4
EMP1574,Software Development,Junior,89,Developer,117442,1.3,PDD0630,10,15.025950650816263,Slack,1.3
EMP1575,Data Analysis,Mid,83,Developer,65883,2.2,PDD0727,5,7.6034487545629075,Jira,2.2
EMP1576,Product Design,Mid,84,Developer,80512,2.3,PDD0851,7,10.581613899208335,GitHub,2.4
EMP1577,Software Development,Mid,64,Designer,136638,3.7,PDD0313,3,4.526169615457392,GitHub,3.5
EMP1578,Market Analysis,Mid,88,Designer,108651,3.9,PDD0141,3,4.482888209951054,Slack,3.9
EMP1579,Software Development,Junior,91,Project Manager,79913,3.4,PDD0250,1,1.5169805757563068,GitHub,3.5
EMP1580,Product Design,Senior,69,Designer,139377,4.1,PDD0990,3,4.716047207141225,Jira,4.1
EMP1581,Market Analysis,Mid,92,Developer,144135,2.8,PDD0681,1,1.566052499820873,GitHub,2.8
EMP1582,Data Analysis,Junior,71,Analyst,103440,3.5,PDD0114,4,6.107870578440144,Jira,3.6
EMP1583,Software Development,Mid,74,Project Manager,106224,2.4,PDD0622,10,15.063959521910283,Jira,2.3
EMP1584,Project Management,Senior,63,Developer,113918,3.1,PDD0840,5,7.542933510590079,Jira,3.2
EMP1585,Product Design,Junior,68,Analyst,141169,1.6,PDD0157,10,14.747301049951785,Jira,1.6
EMP1586,Project Management,Junior,95,Project Manager,142231,3.4,PDD0939,9,13.40194898938116,Jira,3.3
EMP1587,Project Management,Senior,71,Project Manager,115551,1.8,PDD0306,1,1.5064652107237384,Jira,1.8
EMP1588,Software Development,Senior,72,Analyst,55391,2.8,PDD0562,8,12.008677505211587,Slack,2.7
EMP1589,Project Management,Junior,50,Project Manager,97987,3.7,PDD0815,4,6.028611717863985,Jira,3.6
EMP1590,Market Analysis,Senior,88,Designer,122562,2.7,PDD0838,4,6.0629490982579615,GitHub,2.7
EMP1591,Data Analysis,Junior,79,Analyst,80177,1.9,PDD0056,1,1.3720946271547005,GitHub,2.0
EMP1592,Data Analysis,Senior,54,Analyst,61347,3.7,PDD0145,8,12.021089637497752,Slack,3.8
EMP1593,Project Management,Mid,79,Designer,83933,4.4,PDD0029,5,7.513897040367939,Slack,4.4
EMP1594,Product Design,Mid,56,Analyst,136649,3.0,PDD0056,3,4.549558523331053,Jira,3.1
EMP1595,Project Management,Junior,62,Designer,146058,3.2,PDD0232,5,7.377446977554995,GitHub,3.3
EMP1596,Product Design,Junior,80,Project Manager,52749,2.6,PDD0052,7,10.505936945218828,Jira,2.5
EMP1597,Data Analysis,Junior,56,Developer,126225,3.3,PDD0944,9,13.302214798879321,Jira,3.5
EMP1598,Market Analysis,Mid,78,Analyst,105698,3.0,PDD0886,11,16.343972675067455,Jira,2.9
EMP1599,Product Design,Mid,74,Designer,90636,4.0,PDD0514,9,13.690473416116811,Slack,3.8
EMP1600,Data Analysis,Junior,62,Developer,104209,2.0,PDD0289,7,10.486861231986028,Jira,1.8
EMP1601,Software Development,Senior,97,Developer,90210,2.9,PDD0187,9,13.391128326717572,Jira,2.7
EMP1602,Project Management,Junior,64,Designer,102603,2.3,PDD0749,9,13.313880531378917,Slack,2.2
EMP1603,Product Design,Junior,79,Analyst,131389,1.4,PDD0679,3,4.4740050703465295,GitHub,1.4
EMP1604,Market Analysis,Junior,56,Analyst,147151,2.5,PDD0567,5,7.6648788401614905,GitHub,2.4
EMP1605,Project Management,Senior,54,Analyst,112768,4.8,PDD0547,2,2.993917349854725,Slack,4.8
EMP1606,Data Analysis,Mid,63,Project Manager,102207,2.8,PDD0799,10,15.053089092114801,Jira,2.7
EMP1607,Data Analysis,Senior,79,Analyst,91680,3.2,PDD0460,5,7.423007752992433,Jira,3.2
EMP1608,Data Analysis,Mid,72,Designer,134509,4.0,PDD0159,7,10.417742890731766,GitHub,4.1
EMP1609,Product Design,Mid,65,Developer,108936,4.9,PDD0026,5,7.508003035721627,Jira,4.9
EMP1610,Software Development,Senior,73,Analyst,146340,2.6,PDD0748,8,11.979725813926454,Jira,2.4
EMP1611,Software Development,Mid,92,Project Manager,145523,3.1,PDD0736,10,14.984857080568135,Jira,3.1
EMP1612,Data Analysis,Senior,70,Designer,52727,4.9,PDD0305,2,3.023069781395202,Slack,4.9
EMP1613,Project Management,Mid,92,Designer,104043,2.7,PDD0316,6,9.070020477875447,Jira,2.6
EMP1614,Market Analysis,Junior,79,Project Manager,132605,4.2,PDD0241,10,14.794617675976387,Jira,4.3
EMP1615,Project Management,Mid,61,Analyst,70936,2.8,PDD0818,6,8.949833284623361,Slack,2.9
EMP1616,Product Design,Senior,94,Analyst,71713,1.9,PDD0122,4,6.067474595106118,GitHub,1.7
EMP1617,Software Development,Mid,89,Developer,52775,4.7,PDD0700,1,1.4371030214955043,Slack,4.8
EMP1618,Market Analysis,Junior,79,Designer,107887,3.8,PDD0387,6,9.14784467842943,Slack,3.7
EMP1619,Data Analysis,Senior,87,Designer,56585,4.5,PDD0660,9,13.569805991668115,Slack,4.5
EMP1620,Data Analysis,Junior,71,Developer,88219,1.5,PDD0952,1,1.4187873614775852,Jira,1.5
EMP1621,Product Design,Junior,51,Analyst,126513,3.8,PDD0885,6,8.941331028309023,GitHub,3.6
EMP1622,Product Design,Junior,72,Analyst,125417,3.6,PDD0687,4,5.9626908851929,Jira,3.6
EMP1623,Product Design,Senior,91,Analyst,120852,2.9,PDD0002,9,13.414852546713341,Slack,2.8
EMP1624,Product Design,Mid,72,Analyst,56230,1.6,PDD0231,9,13.446451213923535,Jira,1.6
EMP1625,Data Analysis,Junior,71,Developer,54973,2.7,PDD0575,7,10.399343473612356,GitHub,2.8
EMP1626,Data Analysis,Senior,79,Project Manager,129438,3.5,PDD0365,1,1.4787260365147694,GitHub,3.7
EMP1627,Product Design,Mid,76,Project Manager,92527,3.7,PDD0205,3,4.546176718804318,Slack,3.9
EMP1628,Data Analysis,Mid,83,Designer,99337,1.5,PDD0989,1,1.5556979415445744,Slack,1.4
EMP1629,Product Design,Senior,60,Analyst,119964,2.8,PDD0447,5,7.519980366061585,Jira,3.0
EMP1630,Market Analysis,Senior,78,Developer,126670,2.7,PDD0307,7,10.30645479625974,Jira,2.6
EMP1631,Product Design,Mid,86,Project Manager,71874,4.1,PDD0070,5,7.525594261655526,Slack,4.0
EMP1632,Product Design,Mid,55,Project Manager,85680,1.2,PDD0554,3,4.452861033091005,Slack,1.2
EMP1633,Market Analysis,Junior,65,Developer,92951,4.1,PDD0264,5,7.514003945609388,Slack,4.1
EMP1634,Software Development,Mid,69,Designer,94239,4.1,PDD0794,9,13.422292784148373,GitHub,4.0
EMP1635,Project Management,Junior,59,Developer,61126,3.8,PDD0950,3,4.410398410779581,Slack,3.7
EMP1636,Product Design,Junior,95,Designer,62582,4.6,PDD0074,10,14.971125377635381,GitHub,4.7
EMP1637,Market Analysis,Mid,87,Analyst,69151,2.9,PDD0934,6,9.104344536844426,Jira,2.9
EMP1638,Market Analysis,Senior,86,Designer,87676,1.4,PDD0184,2,2.6745439378335982,Slack,1.3
EMP1639,Data Analysis,Mid,59,Analyst,78812,2.3,PDD0876,4,6.063627561701741,Slack,2.2
EMP1640,Product Design,Junior,93,Analyst,81801,3.4,PDD0065,7,10.611731769222487,GitHub,3.3
EMP1641,Market Analysis,Mid,74,Analyst,50914,2.3,PDD0834,9,13.300958699693282,Slack,2.3
EMP1642,Software Development,Mid,71,Developer,93210,3.5,PDD0171,4,5.961437432924834,Slack,3.5
EMP1643,Software Development,Senior,81,Project Manager,149162,1.2,PDD0448,10,14.914638885367115,GitHub,1.2
EMP1644,Project Management,Junior,66,Developer,67103,1.3,PDD0547,3,4.430642696222417,Jira,1.3
EMP1645,Data Analysis,Junior,75,Developer,101080,1.0,PDD0759,7,10.473109492293267,GitHub,1.1
EMP1646,Data Analysis,Junior,65,Project Manager,144540,4.9,PDD0705,2,3.0147275004713463,GitHub,4.9
EMP1647,Data Analysis,Junior,59,Project Manager,132066,2.0,PDD0196,4,5.955566375362892,Jira,2.0
EMP1648,Product Design,Senior,66,Project Manager,138029,4.2,PDD0387,5,7.33758154984102,Slack,4.1
EMP1649,Software Development,Senior,51,Project Manager,129158,4.5,PDD0088,3,4.3808953861391755,Jira,4.6
EMP1650,Product Design,Junior,51,Analyst,122442,1.6,PDD0311,5,7.479664709338119,Slack,1.6
EMP1651,Market Analysis,Mid,78,Project Manager,118982,1.8,PDD0768,2,2.996346962791572,Slack,1.9
EMP1652,Project Management,Junior,95,Developer,88544,2.5,PDD0337,8,11.94298692998581,Slack,2.6
EMP1653,Project Management,Mid,53,Analyst,139053,3.0,PDD0923,5,7.364410994854469,Jira,3.3
EMP1654,Product Design,Junior,79,Developer,58156,3.1,PDD0153,8,11.910173166095818,Slack,3.3
EMP1655,Project Management,Senior,61,Analyst,126603,2.5,PDD0315,3,4.50321410049936,Slack,2.5
EMP1656,Product Design,Senior,83,Analyst,110201,3.3,PDD0468,2,2.8234958710947002,Slack,3.4
EMP1657,Data Analysis,Junior,63,Designer,60289,3.9,PDD0551,9,13.476552901067832,GitHub,4.1
EMP1658,Market Analysis,Mid,73,Analyst,91026,3.8,PDD0876,5,7.296960988070765,Jira,3.7
EMP1659,Data Analysis,Mid,73,Designer,59216,1.1,PDD0950,8,11.89005934175258,GitHub,1.0
EMP1660,Project Management,Mid,67,Designer,52180,3.4,PDD0307,10,15.102997670363642,Slack,3.2
EMP1661,Market Analysis,Senior,74,Analyst,135344,3.9,PDD0542,5,7.3932938695656185,GitHub,3.9
EMP1662,Software Development,Mid,74,Project Manager,89293,1.8,PDD0966,6,9.157950615732602,GitHub,1.7
EMP1663,Product Design,Mid,90,Project Manager,98038,3.4,PDD0199,2,2.989130762149717,Slack,3.6
EMP1664,Market Analysis,Mid,74,Developer,59814,1.4,PDD0283,11,16.654067255848588,Slack,1.2
EMP1665,Product Design,Senior,77,Developer,101857,3.7,PDD0133,1,1.2693277922530117,GitHub,3.6
EMP1666,Market Analysis,Junior,79,Designer,87886,3.5,PDD0666,2,3.1470453597549435,GitHub,3.6
EMP1667,Project Management,Senior,74,Analyst,99219,2.0,PDD0932,2,2.983982492572043,Slack,2.0
EMP1668,Data Analysis,Senior,73,Analyst,75448,4.5,PDD0907,9,13.48211814163419,GitHub,4.6
EMP1669,Project Management,Junior,89,Analyst,54192,4.2,PDD0758,7,10.415308900466176,Slack,4.1
EMP1670,Software Development,Junior,88,Designer,75049,4.0,PDD0874,5,7.478993933394749,Jira,3.9
EMP1671,Project Management,Mid,62,Analyst,110181,2.8,PDD0184,9,13.533992197133223,Jira,2.9
EMP1672,Market Analysis,Mid,51,Developer,85613,1.9,PDD0407,8,11.90115430916202,GitHub,1.9
EMP1673,Software Development,Junior,83,Project Manager,115113,4.1,PDD0899,10,14.908899382349645,Jira,4.2
EMP1674,Market Analysis,Mid,65,Designer,61008,1.9,PDD0498,7,10.5325807566821,Jira,1.9
EMP1675,Data Analysis,Junior,97,Project Manager,109461,2.9,PDD0207,5,7.495953829839282,Slack,3.1
EMP1676,Product Design,Mid,73,Designer,101934,2.5,PDD0954,8,11.761311023014628,Slack,2.5
EMP1677,Data Analysis,Senior,99,Project Manager,138047,1.8,PDD0556,10,15.062083508934455,Slack,1.9
EMP1678,Data Analysis,Mid,51,Designer,141442,3.5,PDD0245,5,7.57126198206429,GitHub,3.5
EMP1679,Data Analysis,Junior,78,Project Manager,95891,4.9,PDD0601,11,16.358510227348734,Jira,4.7
EMP1680,Market Analysis,Junior,88,Developer,66969,2.9,PDD0336,5,7.393824577191851,Slack,2.9
EMP1681,Product Design,Senior,88,Developer,102412,3.0,PDD0507,5,7.3821691765049,GitHub,3.1
EMP1682,Market Analysis,Mid,66,Designer,73727,2.5,PDD0096,2,3.1418855632723615,Slack,2.6
EMP1683,Software Development,Junior,72,Developer,60548,1.9,PDD0026,9,13.423645242472066,GitHub,1.8
EMP1684,Market Analysis,Mid,61,Project Manager,138865,2.1,PDD0069,10,15.039056403824922,Slack,2.2
EMP1685,Data Analysis,Junior,62,Developer,78885,4.5,PDD0522,6,9.109167186695476,Jira,4.4
EMP1686,Project Management,Mid,54,Developer,145731,4.8,PDD0075,2,3.065864537615611,Jira,4.8
EMP1687,Project Management,Senior,64,Project Manager,69966,4.3,PDD0353,1,1.4902297920138563,Jira,4.2
EMP1688,Market Analysis,Mid,51,Project Manager,132773,1.1,PDD0988,4,6.090217710576464,Jira,1.0
EMP1689,Data Analysis,Mid,55,Analyst,115670,3.4,PDD0569,4,5.825530359701753,Jira,3.3
EMP1690,Data Analysis,Junior,85,Analyst,93046,3.2,PDD0336,5,7.549842438915711,Slack,3.3
EMP1691,Project Management,Mid,72,Designer,136820,4.1,PDD0428,4,5.9713938279163905,GitHub,4.2
EMP1692,Product Design,Junior,62,Designer,131334,4.1,PDD0002,1,1.4694147349225217,Slack,4.0
EMP1693,Product Design,Junior,51,Analyst,72798,2.8,PDD0669,2,3.0144415850077357,Slack,2.8
EMP1694,Data Analysis,Mid,54,Project Manager,110489,2.2,PDD0620,6,9.119982473491193,Jira,2.1
EMP1695,Software Development,Junior,89,Designer,50383,1.4,PDD0898,11,16.597100922160095,GitHub,1.5
EMP1696,Software Development,Senior,65,Project Manager,116148,3.4,PDD0598,10,14.966999852872902,Jira,3.5
EMP1697,Software Development,Mid,88,Analyst,71181,2.1,PDD0587,9,13.52270360026777,Jira,2.0
EMP1698,Software Development,Senior,84,Analyst,120257,4.9,PDD0419,8,11.906951329810544,Jira,4.7
EMP1699,Software Development,Mid,90,Designer,63635,1.2,PDD0864,7,10.463890322241168,Slack,1.4
EMP1700,Project Management,Junior,94,Analyst,82689,4.9,PDD0997,7,10.527990995481927,Slack,5.0
EMP1701,Data Analysis,Senior,83,Designer,103160,3.0,PDD0879,1,1.5152990031102296,GitHub,3.0
EMP1702,Market Analysis,Senior,68,Developer,89996,3.4,PDD0960,5,7.535183122864298,Slack,3.3
EMP1703,Project Management,Junior,92,Project Manager,50155,3.3,PDD0133,4,6.021004707439489,Jira,3.2
EMP1704,Project Management,Mid,75,Project Manager,101440,4.0,PDD0987,5,7.447437274850232,GitHub,4.0
EMP1705,Data Analysis,Mid,91,Project Manager,79163,1.4,PDD0819,6,8.934563573731486,GitHub,1.5
EMP1706,Product Design,Mid,92,Developer,128575,4.6,PDD0204,6,8.967105111754323,GitHub,4.5
EMP1707,Project Management,Mid,66,Analyst,67399,4.2,PDD0904,10,15.028084634499578,Jira,4.3
EMP1708,Project Management,Senior,98,Analyst,144498,4.4,PDD0125,5,7.521982959126826,Jira,4.3
EMP1709,Market Analysis,Junior,84,Developer,105122,2.9,PDD0643,3,4.543344192871406,GitHub,2.8
EMP1710,Software Development,Junior,61,Developer,123461,3.8,PDD0224,3,4.502761614749275,GitHub,3.8
EMP1711,Project Management,Senior,84,Analyst,123140,2.8,PDD0790,8,11.995904335903,Slack,2.9
EMP1712,Software Development,Junior,86,Developer,109347,1.5,PDD0319,8,11.922399321423084,Jira,1.6
EMP1713,Data Analysis,Junior,55,Analyst,103216,2.2,PDD0284,8,12.01705735204923,Slack,2.1
EMP1714,Project Management,Junior,59,Developer,51338,2.1,PDD0218,11,16.613849180539248,Jira,2.3
EMP1715,Market Analysis,Senior,92,Developer,88254,1.7,PDD0557,7,10.383618063429426,Jira,1.6
EMP1716,Market Analysis,Senior,72,Analyst,146896,2.0,PDD0917,11,16.528651301492722,GitHub,2.0
EMP1717,Data Analysis,Junior,68,Analyst,138808,3.0,PDD0715,5,7.597457744250917,Jira,2.9
EMP1718,Software Development,Senior,92,Analyst,77629,2.7,PDD0027,6,8.907316582542085,GitHub,2.7
EMP1719,Product Design,Senior,57,Analyst,125794,2.3,PDD0107,6,9.017913634326453,GitHub,2.3
EMP1720,Data Analysis,Senior,58,Designer,75263,4.6,PDD0263,11,16.46886654662777,Slack,4.6
EMP1721,Product Design,Mid,52,Designer,121088,4.1,PDD0742,9,13.39651528393137,GitHub,4.2
EMP1722,Market Analysis,Senior,82,Analyst,64536,1.0,PDD0363,5,7.49575751117681,GitHub,1.1
EMP1723,Market Analysis,Mid,51,Project Manager,122461,3.3,PDD0841,11,16.53124465891252,Slack,3.4
EMP1724,Project Management,Junior,83,Project Manager,111085,3.8,PDD0303,7,10.568939304893343,Jira,3.6
EMP1725,Market Analysis,Junior,84,Designer,58307,1.2,PDD0304,9,13.512559764040125,Jira,1.2
EMP1726,Software Development,Junior,67,Developer,97098,1.5,PDD0123,9,13.373124669078914,Jira,1.6
EMP1727,Market Analysis,Senior,76,Analyst,99856,2.1,PDD0866,1,1.619810032067168,GitHub,2.0
EMP1728,Project Management,Mid,98,Designer,99476,3.5,PDD0379,7,10.400921598582539,Jira,3.7
EMP1729,Data Analysis,Senior,93,Project Manager,81446,4.7,PDD0299,9,13.383180293527959,Slack,4.8
EMP1730,Project Management,Junior,76,Analyst,107349,2.9,PDD0026,4,6.0479621142893745,Jira,2.9
EMP1731,Data Analysis,Mid,87,Developer,67453,4.9,PDD0838,3,4.580360002031248,GitHub,4.9
EMP1732,Project Management,Senior,88,Developer,89977,4.7,PDD0332,1,1.39868271308233,Slack,4.5
EMP1733,Market Analysis,Senior,66,Project Manager,95767,3.5,PDD0890,7,10.380618361748027,Slack,3.5
EMP1734,Product Design,Junior,58,Project Manager,123916,2.8,PDD0765,8,12.111373927510316,GitHub,2.7
